,province,adcode,model,regYear,regMonth,popularity
14639,黑龙江,230000,54fc07138d70374c,2017,12,1486
27259,黑龙江,230000,5b1c11c3efed5312,2016,1,1022
27260,黑龙江,230000,5b1c11c3efed5312,2016,2,1546
27263,黑龙江,230000,5b1c11c3efed5312,2016,3,1094
27262,黑龙江,230000,5b1c11c3efed5312,2016,4,835
27261,黑龙江,230000,5b1c11c3efed5312,2016,5,784
27270,黑龙江,230000,5b1c11c3efed5312,2016,6,789
27264,黑龙江,230000,5b1c11c3efed5312,2016,7,658
27272,黑龙江,230000,5b1c11c3efed5312,2016,8,640
27265,黑龙江,230000,5b1c11c3efed5312,2016,9,661
27267,黑龙江,230000,5b1c11c3efed5312,2016,10,605
27268,黑龙江,230000,5b1c11c3efed5312,2016,11,647
27269,黑龙江,230000,5b1c11c3efed5312,2016,12,649
27314,黑龙江,230000,5b1c11c3efed5312,2017,1,514
27271,黑龙江,230000,5b1c11c3efed5312,2017,2,538
27279,黑龙江,230000,5b1c11c3efed5312,2017,3,314
27273,黑龙江,230000,5b1c11c3efed5312,2017,4,425
27274,黑龙江,230000,5b1c11c3efed5312,2017,5,390
27293,黑龙江,230000,5b1c11c3efed5312,2017,6,296
27276,黑龙江,230000,5b1c11c3efed5312,2017,7,243
27277,黑龙江,230000,5b1c11c3efed5312,2017,8,309
27281,黑龙江,230000,5b1c11c3efed5312,2017,9,294
27278,黑龙江,230000,5b1c11c3efed5312,2017,10,277
27280,黑龙江,230000,5b1c11c3efed5312,2017,11,279
27282,黑龙江,230000,5b1c11c3efed5312,2017,12,209
27426,黑龙江,230000,5d7fb682edd0f937,2016,1,382
27427,黑龙江,230000,5d7fb682edd0f937,2016,2,371
27430,黑龙江,230000,5d7fb682edd0f937,2016,3,379
27428,黑龙江,230000,5d7fb682edd0f937,2016,4,379
27429,黑龙江,230000,5d7fb682edd0f937,2016,5,415
27436,黑龙江,230000,5d7fb682edd0f937,2016,6,417
27432,黑龙江,230000,5d7fb682edd0f937,2016,7,392
27433,黑龙江,230000,5d7fb682edd0f937,2016,8,410
27435,黑龙江,230000,5d7fb682edd0f937,2016,9,395
27437,黑龙江,230000,5d7fb682edd0f937,2016,10,392
27442,黑龙江,230000,5d7fb682edd0f937,2016,11,388
27438,黑龙江,230000,5d7fb682edd0f937,2016,12,475
27439,黑龙江,230000,5d7fb682edd0f937,2017,1,437
27440,黑龙江,230000,5d7fb682edd0f937,2017,2,477
27450,黑龙江,230000,5d7fb682edd0f937,2017,3,503
27441,黑龙江,230000,5d7fb682edd0f937,2017,4,573
27443,黑龙江,230000,5d7fb682edd0f937,2017,5,540
27444,黑龙江,230000,5d7fb682edd0f937,2017,6,537
27445,黑龙江,230000,5d7fb682edd0f937,2017,7,809
27446,黑龙江,230000,5d7fb682edd0f937,2017,8,955
27448,黑龙江,230000,5d7fb682edd0f937,2017,9,809
27503,黑龙江,230000,5d7fb682edd0f937,2017,10,608
27447,黑龙江,230000,5d7fb682edd0f937,2017,11,507
27449,黑龙江,230000,5d7fb682edd0f937,2017,12,495
14184,黑龙江,230000,6155b214590c66e6,2016,1,3283
14185,黑龙江,230000,6155b214590c66e6,2016,2,3365
14186,黑龙江,230000,6155b214590c66e6,2016,3,3455
14187,黑龙江,230000,6155b214590c66e6,2016,4,2971
14188,黑龙江,230000,6155b214590c66e6,2016,5,2904
14189,黑龙江,230000,6155b214590c66e6,2016,6,2978
14190,黑龙江,230000,6155b214590c66e6,2016,7,3393
14191,黑龙江,230000,6155b214590c66e6,2016,8,3656
14192,黑龙江,230000,6155b214590c66e6,2016,9,3853
14193,黑龙江,230000,6155b214590c66e6,2016,10,3934
14194,黑龙江,230000,6155b214590c66e6,2016,11,4273
14195,黑龙江,230000,6155b214590c66e6,2016,12,3655
14196,黑龙江,230000,6155b214590c66e6,2017,1,3084
14197,黑龙江,230000,6155b214590c66e6,2017,2,3235
14198,黑龙江,230000,6155b214590c66e6,2017,3,3082
14199,黑龙江,230000,6155b214590c66e6,2017,4,3007
14200,黑龙江,230000,6155b214590c66e6,2017,5,3569
14201,黑龙江,230000,6155b214590c66e6,2017,6,3366
14202,黑龙江,230000,6155b214590c66e6,2017,7,3306
14203,黑龙江,230000,6155b214590c66e6,2017,8,3250
14204,黑龙江,230000,6155b214590c66e6,2017,9,2972
14205,黑龙江,230000,6155b214590c66e6,2017,10,2892
14206,黑龙江,230000,6155b214590c66e6,2017,11,3373
14207,黑龙江,230000,6155b214590c66e6,2017,12,3024
27044,黑龙江,230000,61e73e32ad101892,2016,1,238
27045,黑龙江,230000,61e73e32ad101892,2016,2,230
27047,黑龙江,230000,61e73e32ad101892,2016,3,216
27046,黑龙江,230000,61e73e32ad101892,2016,4,198
27048,黑龙江,230000,61e73e32ad101892,2016,5,198
27068,黑龙江,230000,61e73e32ad101892,2016,6,204
27049,黑龙江,230000,61e73e32ad101892,2016,7,221
27053,黑龙江,230000,61e73e32ad101892,2016,8,282
27050,黑龙江,230000,61e73e32ad101892,2016,9,304
27051,黑龙江,230000,61e73e32ad101892,2016,10,257
27056,黑龙江,230000,61e73e32ad101892,2016,11,293
27055,黑龙江,230000,61e73e32ad101892,2016,12,317
27057,黑龙江,230000,61e73e32ad101892,2017,1,255
27058,黑龙江,230000,61e73e32ad101892,2017,2,302
27059,黑龙江,230000,61e73e32ad101892,2017,3,258
27060,黑龙江,230000,61e73e32ad101892,2017,4,204
27061,黑龙江,230000,61e73e32ad101892,2017,5,216
27063,黑龙江,230000,61e73e32ad101892,2017,6,241
27062,黑龙江,230000,61e73e32ad101892,2017,7,256
27074,黑龙江,230000,61e73e32ad101892,2017,8,294
27064,黑龙江,230000,61e73e32ad101892,2017,9,300
27065,黑龙江,230000,61e73e32ad101892,2017,10,335
27066,黑龙江,230000,61e73e32ad101892,2017,11,444
27067,黑龙江,230000,61e73e32ad101892,2017,12,338
14160,黑龙江,230000,63065128401bb3ff,2016,1,594
14161,黑龙江,230000,63065128401bb3ff,2016,2,536
14162,黑龙江,230000,63065128401bb3ff,2016,3,592
14163,黑龙江,230000,63065128401bb3ff,2016,4,569
14164,黑龙江,230000,63065128401bb3ff,2016,5,745
14165,黑龙江,230000,63065128401bb3ff,2016,6,784
14166,黑龙江,230000,63065128401bb3ff,2016,7,884
14167,黑龙江,230000,63065128401bb3ff,2016,8,942
14168,黑龙江,230000,63065128401bb3ff,2016,9,1047
14169,黑龙江,230000,63065128401bb3ff,2016,10,1142
14170,黑龙江,230000,63065128401bb3ff,2016,11,1212
14171,黑龙江,230000,63065128401bb3ff,2016,12,1169
14172,黑龙江,230000,63065128401bb3ff,2017,1,973
14173,黑龙江,230000,63065128401bb3ff,2017,2,1127
14174,黑龙江,230000,63065128401bb3ff,2017,3,1093
14175,黑龙江,230000,63065128401bb3ff,2017,4,887
14176,黑龙江,230000,63065128401bb3ff,2017,5,1014
14177,黑龙江,230000,63065128401bb3ff,2017,6,976
14178,黑龙江,230000,63065128401bb3ff,2017,7,1020
14179,黑龙江,230000,63065128401bb3ff,2017,8,967
14180,黑龙江,230000,63065128401bb3ff,2017,9,909
14181,黑龙江,230000,63065128401bb3ff,2017,10,1011
14182,黑龙江,230000,63065128401bb3ff,2017,11,1499
14183,黑龙江,230000,63065128401bb3ff,2017,12,1226
14712,黑龙江,230000,6858d6dfe680bdf7,2016,1,1113
14713,黑龙江,230000,6858d6dfe680bdf7,2016,2,1093
14714,黑龙江,230000,6858d6dfe680bdf7,2016,3,1039
14715,黑龙江,230000,6858d6dfe680bdf7,2016,4,1319
14716,黑龙江,230000,6858d6dfe680bdf7,2016,5,1682
14717,黑龙江,230000,6858d6dfe680bdf7,2016,6,1163
14718,黑龙江,230000,6858d6dfe680bdf7,2016,7,1169
14719,黑龙江,230000,6858d6dfe680bdf7,2016,8,1177
14720,黑龙江,230000,6858d6dfe680bdf7,2016,9,1198
14721,黑龙江,230000,6858d6dfe680bdf7,2016,10,1190
14722,黑龙江,230000,6858d6dfe680bdf7,2016,11,1236
14723,黑龙江,230000,6858d6dfe680bdf7,2016,12,1311
14724,黑龙江,230000,6858d6dfe680bdf7,2017,1,1231
14725,黑龙江,230000,6858d6dfe680bdf7,2017,2,1350
14726,黑龙江,230000,6858d6dfe680bdf7,2017,3,933
14727,黑龙江,230000,6858d6dfe680bdf7,2017,4,1057
14728,黑龙江,230000,6858d6dfe680bdf7,2017,5,995
14729,黑龙江,230000,6858d6dfe680bdf7,2017,6,758
14730,黑龙江,230000,6858d6dfe680bdf7,2017,7,815
14731,黑龙江,230000,6858d6dfe680bdf7,2017,8,873
14732,黑龙江,230000,6858d6dfe680bdf7,2017,9,719
14733,黑龙江,230000,6858d6dfe680bdf7,2017,10,753
14734,黑龙江,230000,6858d6dfe680bdf7,2017,11,727
14735,黑龙江,230000,6858d6dfe680bdf7,2017,12,755
14688,黑龙江,230000,7023efdab9cedc03,2016,1,1015
14689,黑龙江,230000,7023efdab9cedc03,2016,2,811
14690,黑龙江,230000,7023efdab9cedc03,2016,3,835
14691,黑龙江,230000,7023efdab9cedc03,2016,4,739
14692,黑龙江,230000,7023efdab9cedc03,2016,5,732
14693,黑龙江,230000,7023efdab9cedc03,2016,6,634
14694,黑龙江,230000,7023efdab9cedc03,2016,7,729
14695,黑龙江,230000,7023efdab9cedc03,2016,8,795
14696,黑龙江,230000,7023efdab9cedc03,2016,9,906
14697,黑龙江,230000,7023efdab9cedc03,2016,10,871
14698,黑龙江,230000,7023efdab9cedc03,2016,11,820
14699,黑龙江,230000,7023efdab9cedc03,2016,12,804
14700,黑龙江,230000,7023efdab9cedc03,2017,1,750
14701,黑龙江,230000,7023efdab9cedc03,2017,2,704
14702,黑龙江,230000,7023efdab9cedc03,2017,3,652
14703,黑龙江,230000,7023efdab9cedc03,2017,4,642
14704,黑龙江,230000,7023efdab9cedc03,2017,5,590
14705,黑龙江,230000,7023efdab9cedc03,2017,6,608
14706,黑龙江,230000,7023efdab9cedc03,2017,7,799
14707,黑龙江,230000,7023efdab9cedc03,2017,8,836
14708,黑龙江,230000,7023efdab9cedc03,2017,9,752
14709,黑龙江,230000,7023efdab9cedc03,2017,10,635
14710,黑龙江,230000,7023efdab9cedc03,2017,11,571
14711,黑龙江,230000,7023efdab9cedc03,2017,12,561
27283,黑龙江,230000,7245e0ee27b195cd,2016,1,349
27284,黑龙江,230000,7245e0ee27b195cd,2016,2,368
27287,黑龙江,230000,7245e0ee27b195cd,2016,3,527
27285,黑龙江,230000,7245e0ee27b195cd,2016,4,434
27286,黑龙江,230000,7245e0ee27b195cd,2016,5,381
27289,黑龙江,230000,7245e0ee27b195cd,2016,6,465
27292,黑龙江,230000,7245e0ee27b195cd,2016,7,521
27288,黑龙江,230000,7245e0ee27b195cd,2016,8,445
27290,黑龙江,230000,7245e0ee27b195cd,2016,9,565
27291,黑龙江,230000,7245e0ee27b195cd,2016,10,537
27297,黑龙江,230000,7245e0ee27b195cd,2016,11,1362
27294,黑龙江,230000,7245e0ee27b195cd,2016,12,814
27295,黑龙江,230000,7245e0ee27b195cd,2017,1,813
27296,黑龙江,230000,7245e0ee27b195cd,2017,2,821
27305,黑龙江,230000,7245e0ee27b195cd,2017,3,1223
27298,黑龙江,230000,7245e0ee27b195cd,2017,4,933
27299,黑龙江,230000,7245e0ee27b195cd,2017,5,1041
27300,黑龙江,230000,7245e0ee27b195cd,2017,6,1065
27301,黑龙江,230000,7245e0ee27b195cd,2017,7,1115
27302,黑龙江,230000,7245e0ee27b195cd,2017,8,1043
27336,黑龙江,230000,7245e0ee27b195cd,2017,9,1185
27303,黑龙江,230000,7245e0ee27b195cd,2017,10,1206
27304,黑龙江,230000,7245e0ee27b195cd,2017,11,1446
27306,黑龙江,230000,7245e0ee27b195cd,2017,12,1494
26815,黑龙江,230000,79de4e4b24c35b04,2016,1,3351
26810,黑龙江,230000,79de4e4b24c35b04,2016,2,2358
26826,黑龙江,230000,79de4e4b24c35b04,2016,3,2416
26818,黑龙江,230000,79de4e4b24c35b04,2016,4,2087
26809,黑龙江,230000,79de4e4b24c35b04,2016,5,2733
26812,黑龙江,230000,79de4e4b24c35b04,2016,6,2863
26811,黑龙江,230000,79de4e4b24c35b04,2016,7,3019
26808,黑龙江,230000,79de4e4b24c35b04,2016,8,3351
26820,黑龙江,230000,79de4e4b24c35b04,2016,9,3578
26814,黑龙江,230000,79de4e4b24c35b04,2016,10,4393
26827,黑龙江,230000,79de4e4b24c35b04,2016,11,5110
26816,黑龙江,230000,79de4e4b24c35b04,2016,12,5027
26813,黑龙江,230000,79de4e4b24c35b04,2017,1,4266
26822,黑龙江,230000,79de4e4b24c35b04,2017,2,5045
26817,黑龙江,230000,79de4e4b24c35b04,2017,3,3874
26819,黑龙江,230000,79de4e4b24c35b04,2017,4,2767
26828,黑龙江,230000,79de4e4b24c35b04,2017,5,2971
26830,黑龙江,230000,79de4e4b24c35b04,2017,6,3143
26821,黑龙江,230000,79de4e4b24c35b04,2017,7,3085
26823,黑龙江,230000,79de4e4b24c35b04,2017,8,3020
26829,黑龙江,230000,79de4e4b24c35b04,2017,9,2816
26824,黑龙江,230000,79de4e4b24c35b04,2017,10,2659
26825,黑龙江,230000,79de4e4b24c35b04,2017,11,2946
26934,黑龙江,230000,79de4e4b24c35b04,2017,12,2802
27091,黑龙江,230000,7a7885e2d7c00bcf,2016,1,486
27093,黑龙江,230000,7a7885e2d7c00bcf,2016,2,528
27092,黑龙江,230000,7a7885e2d7c00bcf,2016,3,610
27095,黑龙江,230000,7a7885e2d7c00bcf,2016,4,628
27100,黑龙江,230000,7a7885e2d7c00bcf,2016,5,743
27096,黑龙江,230000,7a7885e2d7c00bcf,2016,6,561
27097,黑龙江,230000,7a7885e2d7c00bcf,2016,7,563
27098,黑龙江,230000,7a7885e2d7c00bcf,2016,8,573
27099,黑龙江,230000,7a7885e2d7c00bcf,2016,9,562
27185,黑龙江,230000,7a7885e2d7c00bcf,2016,10,537
27102,黑龙江,230000,7a7885e2d7c00bcf,2016,11,454
27103,黑龙江,230000,7a7885e2d7c00bcf,2016,12,492
27104,黑龙江,230000,7a7885e2d7c00bcf,2017,1,417
27105,黑龙江,230000,7a7885e2d7c00bcf,2017,2,526
27106,黑龙江,230000,7a7885e2d7c00bcf,2017,3,553
27107,黑龙江,230000,7a7885e2d7c00bcf,2017,4,548
27108,黑龙江,230000,7a7885e2d7c00bcf,2017,5,558
27113,黑龙江,230000,7a7885e2d7c00bcf,2017,6,565
27117,黑龙江,230000,7a7885e2d7c00bcf,2017,7,594
27109,黑龙江,230000,7a7885e2d7c00bcf,2017,8,672
27110,黑龙江,230000,7a7885e2d7c00bcf,2017,9,513
27111,黑龙江,230000,7a7885e2d7c00bcf,2017,10,493
27191,黑龙江,230000,7a7885e2d7c00bcf,2017,11,487
27112,黑龙江,230000,7a7885e2d7c00bcf,2017,12,444
14808,黑龙江,230000,7aab7fca2470987e,2016,1,380
14809,黑龙江,230000,7aab7fca2470987e,2016,2,480
14810,黑龙江,230000,7aab7fca2470987e,2016,3,505
14811,黑龙江,230000,7aab7fca2470987e,2016,4,447
14812,黑龙江,230000,7aab7fca2470987e,2016,5,472
14813,黑龙江,230000,7aab7fca2470987e,2016,6,427
14814,黑龙江,230000,7aab7fca2470987e,2016,7,376
14815,黑龙江,230000,7aab7fca2470987e,2016,8,442
14816,黑龙江,230000,7aab7fca2470987e,2016,9,466
14817,黑龙江,230000,7aab7fca2470987e,2016,10,400
14818,黑龙江,230000,7aab7fca2470987e,2016,11,377
14819,黑龙江,230000,7aab7fca2470987e,2016,12,363
14820,黑龙江,230000,7aab7fca2470987e,2017,1,364
14821,黑龙江,230000,7aab7fca2470987e,2017,2,370
14822,黑龙江,230000,7aab7fca2470987e,2017,3,331
14823,黑龙江,230000,7aab7fca2470987e,2017,4,315
14824,黑龙江,230000,7aab7fca2470987e,2017,5,310
14825,黑龙江,230000,7aab7fca2470987e,2017,6,333
14826,黑龙江,230000,7aab7fca2470987e,2017,7,378
14827,黑龙江,230000,7aab7fca2470987e,2017,8,335
14828,黑龙江,230000,7aab7fca2470987e,2017,9,335
14829,黑龙江,230000,7aab7fca2470987e,2017,10,350
14830,黑龙江,230000,7aab7fca2470987e,2017,11,429
14831,黑龙江,230000,7aab7fca2470987e,2017,12,358
26838,黑龙江,230000,7cf283430b3b5e38,2016,1,1103
26831,黑龙江,230000,7cf283430b3b5e38,2016,2,1005
26837,黑龙江,230000,7cf283430b3b5e38,2016,3,1099
26832,黑龙江,230000,7cf283430b3b5e38,2016,4,1302
26833,黑龙江,230000,7cf283430b3b5e38,2016,5,1176
26834,黑龙江,230000,7cf283430b3b5e38,2016,6,1019
26839,黑龙江,230000,7cf283430b3b5e38,2016,7,999
26835,黑龙江,230000,7cf283430b3b5e38,2016,8,1084
26836,黑龙江,230000,7cf283430b3b5e38,2016,9,1269
26840,黑龙江,230000,7cf283430b3b5e38,2016,10,1255
26857,黑龙江,230000,7cf283430b3b5e38,2016,11,1347
26842,黑龙江,230000,7cf283430b3b5e38,2016,12,1303
26841,黑龙江,230000,7cf283430b3b5e38,2017,1,986
26942,黑龙江,230000,7cf283430b3b5e38,2017,2,1106
26843,黑龙江,230000,7cf283430b3b5e38,2017,3,1112
26844,黑龙江,230000,7cf283430b3b5e38,2017,4,956
26845,黑龙江,230000,7cf283430b3b5e38,2017,5,1102
26846,黑龙江,230000,7cf283430b3b5e38,2017,6,1033
26847,黑龙江,230000,7cf283430b3b5e38,2017,7,1104
26848,黑龙江,230000,7cf283430b3b5e38,2017,8,1143
26850,黑龙江,230000,7cf283430b3b5e38,2017,9,1016
26849,黑龙江,230000,7cf283430b3b5e38,2017,10,914
26851,黑龙江,230000,7cf283430b3b5e38,2017,11,930
26852,黑龙江,230000,7cf283430b3b5e38,2017,12,899
14352,黑龙江,230000,8c915fe4632fb9fa,2016,1,1146
14353,黑龙江,230000,8c915fe4632fb9fa,2016,2,1158
14354,黑龙江,230000,8c915fe4632fb9fa,2016,3,1017
14355,黑龙江,230000,8c915fe4632fb9fa,2016,4,872
14356,黑龙江,230000,8c915fe4632fb9fa,2016,5,947
14357,黑龙江,230000,8c915fe4632fb9fa,2016,6,1010
14358,黑龙江,230000,8c915fe4632fb9fa,2016,7,1071
14359,黑龙江,230000,8c915fe4632fb9fa,2016,8,1090
14360,黑龙江,230000,8c915fe4632fb9fa,2016,9,1211
14361,黑龙江,230000,8c915fe4632fb9fa,2016,10,1105
14362,黑龙江,230000,8c915fe4632fb9fa,2016,11,1295
14363,黑龙江,230000,8c915fe4632fb9fa,2016,12,1271
14364,黑龙江,230000,8c915fe4632fb9fa,2017,1,1038
14365,黑龙江,230000,8c915fe4632fb9fa,2017,2,1189
14366,黑龙江,230000,8c915fe4632fb9fa,2017,3,1322
14367,黑龙江,230000,8c915fe4632fb9fa,2017,4,1178
14368,黑龙江,230000,8c915fe4632fb9fa,2017,5,1331
14369,黑龙江,230000,8c915fe4632fb9fa,2017,6,1270
14370,黑龙江,230000,8c915fe4632fb9fa,2017,7,1274
14371,黑龙江,230000,8c915fe4632fb9fa,2017,8,1169
14372,黑龙江,230000,8c915fe4632fb9fa,2017,9,1082
14373,黑龙江,230000,8c915fe4632fb9fa,2017,10,1056
14374,黑龙江,230000,8c915fe4632fb9fa,2017,11,1212
14375,黑龙江,230000,8c915fe4632fb9fa,2017,12,1026
14376,黑龙江,230000,936168bd4850913d,2016,1,303
14377,黑龙江,230000,936168bd4850913d,2016,2,207
14378,黑龙江,230000,936168bd4850913d,2016,3,247
14379,黑龙江,230000,936168bd4850913d,2016,4,221
14380,黑龙江,230000,936168bd4850913d,2016,5,165
14381,黑龙江,230000,936168bd4850913d,2016,6,165
14382,黑龙江,230000,936168bd4850913d,2016,7,124
14383,黑龙江,230000,936168bd4850913d,2016,8,113
14384,黑龙江,230000,936168bd4850913d,2016,9,190
14385,黑龙江,230000,936168bd4850913d,2016,10,129
14386,黑龙江,230000,936168bd4850913d,2016,11,125
14387,黑龙江,230000,936168bd4850913d,2016,12,190
14388,黑龙江,230000,936168bd4850913d,2017,1,124
14389,黑龙江,230000,936168bd4850913d,2017,2,143
14390,黑龙江,230000,936168bd4850913d,2017,3,71
14391,黑龙江,230000,936168bd4850913d,2017,4,240
14392,黑龙江,230000,936168bd4850913d,2017,5,260
14393,黑龙江,230000,936168bd4850913d,2017,6,198
14394,黑龙江,230000,936168bd4850913d,2017,7,82
14395,黑龙江,230000,936168bd4850913d,2017,8,90
14396,黑龙江,230000,936168bd4850913d,2017,9,88
14397,黑龙江,230000,936168bd4850913d,2017,10,104
14398,黑龙江,230000,936168bd4850913d,2017,11,65
14399,黑龙江,230000,936168bd4850913d,2017,12,182
14520,黑龙江,230000,97f15de12cfabbd5,2016,1,2368
14521,黑龙江,230000,97f15de12cfabbd5,2016,2,1865
14522,黑龙江,230000,97f15de12cfabbd5,2016,3,1791
14523,黑龙江,230000,97f15de12cfabbd5,2016,4,1588
14524,黑龙江,230000,97f15de12cfabbd5,2016,5,1592
14525,黑龙江,230000,97f15de12cfabbd5,2016,6,1548
14526,黑龙江,230000,97f15de12cfabbd5,2016,7,1524
14527,黑龙江,230000,97f15de12cfabbd5,2016,8,1645
14528,黑龙江,230000,97f15de12cfabbd5,2016,9,1633
14529,黑龙江,230000,97f15de12cfabbd5,2016,10,1736
14530,黑龙江,230000,97f15de12cfabbd5,2016,11,1857
14531,黑龙江,230000,97f15de12cfabbd5,2016,12,2058
14532,黑龙江,230000,97f15de12cfabbd5,2017,1,1948
14533,黑龙江,230000,97f15de12cfabbd5,2017,2,2331
14534,黑龙江,230000,97f15de12cfabbd5,2017,3,2099
14535,黑龙江,230000,97f15de12cfabbd5,2017,4,1719
14536,黑龙江,230000,97f15de12cfabbd5,2017,5,1794
14537,黑龙江,230000,97f15de12cfabbd5,2017,6,1885
14538,黑龙江,230000,97f15de12cfabbd5,2017,7,2032
14539,黑龙江,230000,97f15de12cfabbd5,2017,8,2137
14540,黑龙江,230000,97f15de12cfabbd5,2017,9,2052
14541,黑龙江,230000,97f15de12cfabbd5,2017,10,1909
14542,黑龙江,230000,97f15de12cfabbd5,2017,11,1391
14543,黑龙江,230000,97f15de12cfabbd5,2017,12,1871
26971,黑龙江,230000,9c1c7ee8ebdda299,2016,1,754
26972,黑龙江,230000,9c1c7ee8ebdda299,2016,2,569
26974,黑龙江,230000,9c1c7ee8ebdda299,2016,3,635
26973,黑龙江,230000,9c1c7ee8ebdda299,2016,4,574
26994,黑龙江,230000,9c1c7ee8ebdda299,2016,5,548
26977,黑龙江,230000,9c1c7ee8ebdda299,2016,6,532
26978,黑龙江,230000,9c1c7ee8ebdda299,2016,7,495
26979,黑龙江,230000,9c1c7ee8ebdda299,2016,8,496
26980,黑龙江,230000,9c1c7ee8ebdda299,2016,9,525
26981,黑龙江,230000,9c1c7ee8ebdda299,2016,10,628
26993,黑龙江,230000,9c1c7ee8ebdda299,2016,11,555
26982,黑龙江,230000,9c1c7ee8ebdda299,2016,12,495
26983,黑龙江,230000,9c1c7ee8ebdda299,2017,1,376
27101,黑龙江,230000,9c1c7ee8ebdda299,2017,2,446
26984,黑龙江,230000,9c1c7ee8ebdda299,2017,3,382
27043,黑龙江,230000,9c1c7ee8ebdda299,2017,4,413
26985,黑龙江,230000,9c1c7ee8ebdda299,2017,5,342
26986,黑龙江,230000,9c1c7ee8ebdda299,2017,6,299
26996,黑龙江,230000,9c1c7ee8ebdda299,2017,7,265
26987,黑龙江,230000,9c1c7ee8ebdda299,2017,8,315
26988,黑龙江,230000,9c1c7ee8ebdda299,2017,9,512
26989,黑龙江,230000,9c1c7ee8ebdda299,2017,10,518
26990,黑龙江,230000,9c1c7ee8ebdda299,2017,11,513
26991,黑龙江,230000,9c1c7ee8ebdda299,2017,12,485
27403,黑龙江,230000,a207df29ec9583f0,2016,1,763
27404,黑龙江,230000,a207df29ec9583f0,2016,2,659
27405,黑龙江,230000,a207df29ec9583f0,2016,3,640
27407,黑龙江,230000,a207df29ec9583f0,2016,4,629
27409,黑龙江,230000,a207df29ec9583f0,2016,5,626
27406,黑龙江,230000,a207df29ec9583f0,2016,6,581
27408,黑龙江,230000,a207df29ec9583f0,2016,7,565
27410,黑龙江,230000,a207df29ec9583f0,2016,8,590
27417,黑龙江,230000,a207df29ec9583f0,2016,9,538
27412,黑龙江,230000,a207df29ec9583f0,2016,10,536
27411,黑龙江,230000,a207df29ec9583f0,2016,11,652
27413,黑龙江,230000,a207df29ec9583f0,2016,12,780
27414,黑龙江,230000,a207df29ec9583f0,2017,1,686
27415,黑龙江,230000,a207df29ec9583f0,2017,2,755
27416,黑龙江,230000,a207df29ec9583f0,2017,3,762
27418,黑龙江,230000,a207df29ec9583f0,2017,4,692
27419,黑龙江,230000,a207df29ec9583f0,2017,5,706
27421,黑龙江,230000,a207df29ec9583f0,2017,6,778
27431,黑龙江,230000,a207df29ec9583f0,2017,7,1105
27422,黑龙江,230000,a207df29ec9583f0,2017,8,1237
27423,黑龙江,230000,a207df29ec9583f0,2017,9,977
27434,黑龙江,230000,a207df29ec9583f0,2017,10,848
27424,黑龙江,230000,a207df29ec9583f0,2017,11,853
27425,黑龙江,230000,a207df29ec9583f0,2017,12,848
27212,黑龙江,230000,a28bb927b6fcb33c,2016,1,944
27213,黑龙江,230000,a28bb927b6fcb33c,2016,2,787
27214,黑龙江,230000,a28bb927b6fcb33c,2016,3,740
27215,黑龙江,230000,a28bb927b6fcb33c,2016,4,745
27216,黑龙江,230000,a28bb927b6fcb33c,2016,5,690
27275,黑龙江,230000,a28bb927b6fcb33c,2016,6,652
27217,黑龙江,230000,a28bb927b6fcb33c,2016,7,639
27307,黑龙江,230000,a28bb927b6fcb33c,2016,8,689
27218,黑龙江,230000,a28bb927b6fcb33c,2016,9,791
